comments,duration,event,languages,name,published_date,views
350,854,TED2014,26,Mellody Hobson: Color blind or color brave?,1399307090,2200326
85,378,TED2014,29,"Marco Tempest: And for my next trick, a robot",1399388410,1785193
95,404,TED2014,30,Stanley McChrystal: The military case for sharing knowledge,1399474919,991694
117,569,TED2014,26,"Randall Munroe: Comics that ask ""what if?""",1399561070,2558702
86,1010,TED2014,21,Mark Ronson: How sampling transformed music,1399647468,3061003
49,849,TED2014,31,"Deborah Gordon: What ants teach us about the brain, cancer and the Internet",1399993337,1378298
255,853,TED2014,39,Kevin Briggs: The bridge between suicide and life,1400080253,2500023
170,844,TEDActive 2014,22,Rives: The Museum of Four in the Morning,1400252225,1827375
294,719,TED2014,38,Simon Sinek: Why good leaders make you feel safe,1400511643,6803938
98,670,TEDxMidAtlantic 2013,31,"Jackie Savitz: Save the oceans, feed the world!",1400597986,1182977
224,1227,TED2014,29,Andrew Solomon: How the worst moments in our lives make us who we are,1400684635,4801456
108,551,TED2014,24,Chris Kluwe: How augmented reality will change sports ... and build empathy,1400770859,1194762
88,867,TEDSalon NY2014,24,Wes Moore: How to talk to veterans about the war,1400856454,936480
231,788,TEDSalon NY2014,25,Sebastian Junger: Why veterans miss war,1400857920,2375405
44,856,TED2014,26,Jon Mooallem: How the teddy bear taught us compassion,1401202257,1101811
122,300,TED2014,35,Kitra Cahana: A glimpse of life on the road,1401289863,1454663
55,639,TED2014,24,"Stephen Friend: The hunt for ""unexpected genetic heroes""",1401376737,959404
101,1395,TED2014,25,Sting: How I started writing songs again,1401461164,1934877
180,592,TED2014,29,Ray Kurzweil: Get ready for hybrid thinking,1401721325,1971157
248,409,TED2014,42,Dan Gilbert: The psychology of your future self,1401807363,3399887
84,792,TEDGlobal 2013,25,Stephen Burt: Why people need poetry,1401894589,1117996
49,307,TED2014,30,"Robert Full: The secrets of nature's grossest creatures, channeled into robots",1401980946,1229640
173,1062,TED2014,17,Yoruba Richen: What the gay rights movement learned from the civil rights movement,1402066719,698636
105,999,TED2014,27,Keren Elazari: Hackers: the Internet's immune system,1402412324,2120292
118,273,TED2014,34,Will Potter: The shocking move to criminalize nonviolent protest,1402498628,1032390
81,952,TEDGlobal 2013,23,Uri Alon: Why science demands a leap into the unknown,1402585526,1013296
69,585,TEDActive 2014,24,AJ Jacobs: The world's largest family reunion ... we're all invited!,1402672168,1107747
453,880,TEDSalon NY2014,29,Kwame Anthony Appiah: Is religion good or bad? (This is a trick question),1402931047,1569284
397,881,TEDSalon NY2014,33,Ruth Chang: How to make hard choices,1403103639,4933802
278,269,TEDSalon NY2014,31,Jamila Lyiscott: 3 ways to speak English,1403190011,3916554
74,242,TED2014,34,Billy Collins: Two poems about what dogs think (probably),1403277125,1545239
147,720,TED2014,26,Shaka Senghor: Why your worst deeds don’t define you,1403535445,1439616
338,1154,TEDSalon NY2014,24,Naomi Oreskes: Why we should trust scientists,1403709973,1091065
297,598,TEDGlobal 2013,45,Julian Treasure: How to speak so that people want to listen,1403879897,21594632
37,831,TED2014,27,Sara Lewis: The loves and lies of fireflies,1404226580,967667
1234,1074,TEDSalon Berlin 2014,32,Simon Anholt: Which country does the most good for the world?,1404313134,4548276
101,983,TEDSalon NY2014,26,Paul Bloom: Can prejudice ever be a good thing?,1404399605,1073549
100,751,TED2014,26,"Joi Ito: Want to innovate? Become a ""now-ist""",1404746845,2053453
67,1183,TED2014,25,Nicholas Negroponte: A 30-year history of the future,1404831654,1877673
76,902,TEDGlobal 2013,27,Renata Salecl: Our unhealthy obsession with choice,1404917495,1445859
171,703,TED2014,26,David Kwong: Two nerdy obsessions meet -- and it's magic,1405092113,1641675
2673,1117,TED2014,33,David Chalmers: How do you explain consciousness?,1405350484,2162764
33,314,TED2014,31,Shih Chieh Huang: Sculptures that’d be at home in the deep sea,1405523202,833015
63,731,TEDSalon Berlin 2014,26,Heather Barnett: What humans can learn from semi-intelligent slime,1405610986,946949
251,274,TED2014,44,Ze Frank: Are you human?,1405696133,4058219
191,648,TED2014,36,Shai Reshef: An ultra-low-cost college degree,1407164933,4962607
111,776,TED2014,25,"Margaret Gould Stewart: How giant websites design for you (and a billion others, too)",1407251944,1576773
65,1174,TEDSalon Berlin 2014,28,Hubertus Knabe: The dark secrets of a surveillance state,1407337355,1180236
51,306,TED2014,31,Janet Iwasa: How animations can help scientists test a hypothesis,1407425669,837568
992,1222,TEDSalon NY2014,26,"Nick Hanauer: Beware, fellow plutocrats, the pitchforks are coming",1407855404,1623637
59,403,TED2014,29,Tim Berners-Lee: A Magna Carta for the web,1408375118,1054600
34,339,TED2014,29,"Aziza Chaouni: How I brought a river, and my city, back to life",1408460208,668555
177,1169,TEDSalon NY2014,26,"Laurel Braitman: Depressed dogs, cats with OCD — what animal madness means for us humans",1408631357,1370965
33,272,TED2014,36,"Ziyah Gafić: Everyday objects, tragic histories",1408718451,1000194
283,412,TED2014,32,Martin Rees: Can we prevent the end of the world?,1408979290,1219295
45,604,TEDSalon Berlin 2014,26,"Rose Goslinga: Crop insurance, an idea worth seeding",1409064501,554809
503,1037,TED2014,31,Jim Holt: Why does the universe exist?,1409670137,2890269
163,496,TED2014,36,Isabel Allende: How to live passionately—no matter your age,1409756073,3247638
92,262,TED2014,37,"Shubhendu Sharma: An engineer's vision for tiny forests, everywhere",1409844146,1111146
417,550,TED2014,40,Zak Ebrahim: I am the son of a terrorist. Here's how I chose peace.,1410268274,4619628
177,1145,TEDSalon Berlin 2014,32,Hans and Ola Rosling: How not to be ignorant about the world,1410449403,3673455
52,243,TED2014,31,Uldus Bakhtiozina: Wry photos that turn stereotypes upside down,1410533943,1464877
91,1093,TEDSalon NY2014,21,Rishi Manchanda: What makes us get sick? Look upstream,1410793203,1399303
62,1059,TED2014,21,Andrew Connolly: What's the next window into our universe?,1410880087,1223720
87,544,TED2014,27,Avi Reichental: What's next in 3D printing,1411053523,2526255
65,951,TEDSalon Berlin 2014,23,Kenneth Cukier: Big data is better data,1411486918,1305783
172,252,TED2014,40,Eman Mohammed: The courage to tell a hidden story,1411571402,1292110
107,346,TED2014,29,Moshe Safdie: How to reinvent the apartment building,1411742853,1600522
61,501,TED Fellows Retreat 2013,23,Francis de los Reyes: Sanitation is a basic human right,1412003448,742106
112,1028,TEDMED 2014,26,Gail Reed: Where to train the world's doctors? Cuba.,1412176707,772907
271,1060,TED2014,28,Nancy Kanwisher: A neural portrait of the human mind,1412211660,1082869
35,570,TEDSalon Berlin 2014,32,Daria van den Bercken: Why I take the piano on the road ... and in the air,1412348486,903111
120,1260,TEDSalon Berlin 2014,24,Thomas Piketty: New thoughts on capital in the twenty-first century,1412605599,1349623
129,804,TEDGlobal 2014,29,Pia Mancini: How to upgrade democracy for the Internet era,1412784329,1213718
105,1019,TEDGlobal 2014,25,Dilip Ratha: The hidden force in global economics: sending money home,1412867017,1281466
400,1237,TEDGlobal 2014,31,Glenn Greenwald: Why privacy matters,1412946663,1942778
203,701,TEDMED 2014,30,Jeff Iliff: One more reason to get a good night's sleep,1413212791,3705589
80,677,TEDGlobal 2014,28,Jorge Soto: The future of early cancer detection?,1413385776,1213251
71,968,TEDGlobal 2014,29,"Melissa Fleming: Let's help refugees thrive, not just survive",1413470444,1119970
50,758,TEDMED 2014,27,"Kitra Cahana: My father, locked in his body but soaring free",1413558032,1112534
49,806,TEDGlobal 2014,24,"Fred Swaniker: The leaders who ruined Africa, and the generation who can fix it",1413903516,1239635
32,647,TEDGlobal 2014,29,Fabien Cousteau: What I learned from spending 31 days underwater,1414077779,1215053
46,792,TEDMED 2014,32,"Marc Abrahams: A science award that makes you laugh, then think",1414163285,1435886
110,926,TEDGlobal 2014,26,Kimberley Motley: How I defend the rule of law,1414423198,975953
38,383,TEDSalon Berlin 2014,28,Sergei Lupashin: A flying camera ... on a leash,1414510183,1222713
56,210,TED2014,42,Frans Lanting: Photos that give voice to the animal kingdom,1414595300,1439341
47,969,TEDMED 2014,27,"Debra Jarvis: Yes, I survived cancer. But that doesn't define me",1414680657,970703
40,908,TEDSalon Berlin 2014,23,Jeremy Heimans: What new power looks like,1414768529,1358570
71,915,TEDGlobal 2014,26,Alessandra Orofino: It’s our city. Let’s fix it,1415031698,735649
28,852,TEDGlobal 2014,23,Ameenah Gurib-Fakim: Humble plants that hide surprising secrets,1415116987,952385
54,949,TEDGlobal 2014,28,Alejandro Aravena: My architectural philosophy? Bring the community into the process,1415289068,1652993
77,683,TEDGlobal 2014,28,Haas&Hahn: How painting can transform communities,1415377792,1660815
47,882,TEDMED 2014,27,Ramanan Laxminarayan: The coming crisis in antibiotics,1415636221,956731
100,896,TEDGlobal 2014,28,Michael Green: What the Social Progress Index can reveal about your country,1415721331,1132771
320,1046,TEDGlobal 2014,29,Ethan Nadelmann: Why we need to end the War on Drugs,1415808033,1593079
139,942,TEDMED 2014,26,Leana Wen: What your doctor won’t disclose,1415894749,1685861
27,1453,TEDGlobal 2014,26,Vincent Moon and Naná Vasconcelos: Hidden music rituals around the world,1415981736,1019109
112,481,TED2014,29,Will Marshall: Tiny satellites show us the Earth as it changes in near-real-time,1416326426,1701743
108,301,TEDGlobal 2014,35,Joe Landolina: This gel can make you stop bleeding instantly,1416500289,1682547
170,368,TEDMED 2014,37,Rosie King: How autism freed me to be myself,1416585618,2226171
103,995,TEDGlobal 2014,28,Mark Plotkin: What the people of the Amazon know that you don't,1416844254,1454878
83,937,TEDSalon NY2014,31,Pico Iyer: The art of stillness,1417017632,2649262
87,875,TEDGlobal 2014,26,Oren Yakobovich: Hidden cameras that film injustice in the world’s most dangerous places,1417449935,1104834
38,1024,TED2014,26,Ben Saunders: To the South Pole and back — the hardest 105 days of my life,1417534901,1051196
155,897,TEDMED 2014,30,Barbara Natterson-Horowitz: What veterinarians know that physicians don't,1417708809,1469248
48,590,TEDGlobal 2014,39,"Aakash Odedra: A dance in a hurricane of paper, wind and light",1417795235,817014
42,862,TEDGlobal 2014,24,Jose Miguel Sokoloff: How Christmas lights helped guerrillas put down their guns,1418056117,755399
